vehicle_key,full_date,trip_key,utc_time,vehicle_id,mode,lat,lon
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:00.152+09:00,VG9BF2B4ANV019003,AUTO,36.53890844956046,140.52990026820234
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:01.174+09:00,VG9BF2B4ANV019003,AUTO,36.53890904188845,140.52994891639986
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:02.146+09:00,VG9BF2B4ANV019003,AUTO,36.53890971030763,140.52999736858993
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:03.148+09:00,VG9BF2B4ANV019003,AUTO,36.538910270036396,140.53004516609997
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:04.145+09:00,VG9BF2B4ANV019003,AUTO,36.53891064901784,140.53009171380043
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:05.146+09:00,VG9BF2B4ANV019003,AUTO,36.53891110072423,140.53013612711436
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:06.146+09:00,VG9BF2B4ANV019003,AUTO,36.53891169416547,140.53017907140858
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:07.146+09:00,VG9BF2B4ANV019003,AUTO,36.53891216202208,140.53022021883856
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:08.148+09:00,VG9BF2B4ANV019003,AUTO,36.538912575940586,140.53026171908806
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:09.146+09:00,VG9BF2B4ANV019003,AUTO,36.538912996487525,140.5303043449725
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:10.146+09:00,VG9BF2B4ANV019003,AUTO,36.53891348247526,140.53034761454032
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:11.150+09:00,VG9BF2B4ANV019003,AUTO,36.53891393662869,140.53039035891155
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:12.150+09:00,VG9BF2B4ANV019003,AUTO,36.53891419907878,140.53043154990533
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:13.148+09:00,VG9BF2B4ANV019003,AUTO,36.53891439671084,140.5304708609006
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:14.148+09:00,VG9BF2B4ANV019003,AUTO,36.538914798856155,140.5305062106905
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:15.154+09:00,VG9BF2B4ANV019003,AUTO,36.5389152668492,140.53053644855933
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:16.148+09:00,VG9BF2B4ANV019003,AUTO,36.538915445584415,140.53056329370492
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:17.146+09:00,VG9BF2B4ANV019003,AUTO,36.538915451425815,140.53058689610236
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:18.144+09:00,VG9BF2B4ANV019003,AUTO,36.53891543682142,140.53060366052296
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:19.146+09:00,VG9BF2B4ANV019003,AUTO,36.53891543880259,140.53061273175186
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:20.147+09:00,VG9BF2B4ANV019003,AUTO,36.5389154059162,140.53061859881313
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:21.148+09:00,VG9BF2B4ANV019003,MANUAL,36.5389153615767,140.53062425606663
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:22.147+09:00,VG9BF2B4ANV019003,MANUAL,36.53891530598665,140.5306299502493
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:23.147+09:00,VG9BF2B4ANV019003,MANUAL,36.53891527891016,140.53063440943168
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:24.146+09:00,VG9BF2B4ANV019003,MANUAL,36.53891519682559,140.53064215032995
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:25.147+09:00,VG9BF2B4ANV019003,MANUAL,36.538914839906376,140.5306544793593
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:26.146+09:00,VG9BF2B4ANV019003,MANUAL,36.538912894585486,140.53066946407006
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:27.145+09:00,VG9BF2B4ANV019003,MANUAL,36.53890791331854,140.53068604934975
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:28.149+09:00,VG9BF2B4ANV019003,MANUAL,36.53889928565296,140.5307029195315
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:29.147+09:00,VG9BF2B4ANV019003,MANUAL,36.53888689519874,140.5307177110884
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:30.147+09:00,VG9BF2B4ANV019003,MANUAL,36.538871434938905,140.53072934106183
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:31.147+09:00,VG9BF2B4ANV019003,MANUAL,36.53885494724934,140.53073726847282
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:32.147+09:00,VG9BF2B4ANV019003,MANUAL,36.53883891627824,140.5307423302505
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:33.149+09:00,VG9BF2B4ANV019003,MANUAL,36.53882359664034,140.53074496183788
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T10:02:34.148+09:00,VG9BF2B4ANV019003,MANUAL,36.53881187538966,140.53074606993087
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:00.189+09:00,VG9BF2B4ANV019003,AUTO,36.5384995562435,140.53073160373972
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:01.192+09:00,VG9BF2B4ANV019003,AUTO,36.53849955496043,140.53073161369926
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:02.195+09:00,VG9BF2B4ANV019003,AUTO,36.53849955415076,140.53073162186152
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:03.194+09:00,VG9BF2B4ANV019003,AUTO,36.538499553625726,140.53073163457944
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:04.190+09:00,VG9BF2B4ANV019003,AUTO,36.53849955364288,140.53073164892677
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:05.189+09:00,VG9BF2B4ANV019003,AUTO,36.538499553199046,140.53073164863787
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:06.190+09:00,VG9BF2B4ANV019003,AUTO,36.53849955202778,140.53073164709383
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:07.189+09:00,VG9BF2B4ANV019003,AUTO,36.5384995518887,140.53073163168088
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:08.189+09:00,VG9BF2B4ANV019003,AUTO,36.53849955170348,140.53073163200293
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:09.188+09:00,VG9BF2B4ANV019003,AUTO,36.5384995512524,140.53073164306534
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:10.190+09:00,VG9BF2B4ANV019003,AUTO,36.53849955110094,140.5307316334155
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:11.188+09:00,VG9BF2B4ANV019003,AUTO,36.5384995506116,140.53073163489526
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:12.191+09:00,VG9BF2B4ANV019003,AUTO,36.53849955043823,140.5307316388637
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:13.189+09:00,VG9BF2B4ANV019003,AUTO,36.538499550576915,140.53073163503095
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:14.191+09:00,VG9BF2B4ANV019003,AUTO,36.538499549456176,140.53073164446988
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:15.193+09:00,VG9BF2B4ANV019003,AUTO,36.53849954896508,140.53073163483538
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:16.190+09:00,VG9BF2B4ANV019003,AUTO,36.53849954931649,140.53073164033975
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:17.191+09:00,VG9BF2B4ANV019003,AUTO,36.53849955007912,140.5307316378662
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:18.189+09:00,VG9BF2B4ANV019003,AUTO,36.538499550663886,140.53073163290915
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:19.195+09:00,VG9BF2B4ANV019003,AUTO,36.538499550904355,140.53073164160614
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:20.189+09:00,VG9BF2B4ANV019003,AUTO,36.53849955100863,140.5307316518741
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:21.189+09:00,VG9BF2B4ANV019003,AUTO,36.53849955116449,140.53073165807356
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:22.188+09:00,VG9BF2B4ANV019003,AUTO,36.53849955145655,140.53073165294532
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:23.188+09:00,VG9BF2B4ANV019003,AUTO,36.5384995513639,140.53073165229344
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:24.189+09:00,VG9BF2B4ANV019003,AUTO,36.53849955090844,140.530731654446
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:25.189+09:00,VG9BF2B4ANV019003,AUTO,36.538499550908526,140.53073165954416
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:26.188+09:00,VG9BF2B4ANV019003,AUTO,36.538499551382365,140.53073165393903
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:27.188+09:00,VG9BF2B4ANV019003,AUTO,36.53849955102983,140.53073165181058
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:28.189+09:00,VG9BF2B4ANV019003,AUTO,36.538499550447234,140.53073165082947
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:29.189+09:00,VG9BF2B4ANV019003,AUTO,36.53849954989798,140.53073164116856
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:30.190+09:00,VG9BF2B4ANV019003,AUTO,36.5384995493691,140.53073162559738
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:31.192+09:00,VG9BF2B4ANV019003,AUTO,36.538499549046115,140.5307315828699
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:32.190+09:00,VG9BF2B4ANV019003,AUTO,36.53849956620717,140.53073066548774
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:33.189+09:00,VG9BF2B4ANV019003,AUTO,36.53849970018407,140.53072470927273
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:34.191+09:00,VG9BF2B4ANV019003,AUTO,36.5384999782459,140.53071712965146
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:35.189+09:00,VG9BF2B4ANV019003,AUTO,36.53850059963809,140.53070736550626
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:36.189+09:00,VG9BF2B4ANV019003,AUTO,36.538502058883935,140.5306954993835
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:37.188+09:00,VG9BF2B4ANV019003,AUTO,36.53850502498325,140.53068270345682
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:38.188+09:00,VG9BF2B4ANV019003,AUTO,36.53850990700381,140.5306701112242
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:39.188+09:00,VG9BF2B4ANV019003,AUTO,36.53851702512842,140.53065812592496
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:40.189+09:00,VG9BF2B4ANV019003,AUTO,36.53852570362613,140.53064797879367
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:41.190+09:00,VG9BF2B4ANV019003,AUTO,36.538535592588524,140.53063958929326
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:42.188+09:00,VG9BF2B4ANV019003,AUTO,36.53854613584439,140.5306328713299
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:43.188+09:00,VG9BF2B4ANV019003,AUTO,36.53855740349243,140.53062733002233
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:44.190+09:00,VG9BF2B4ANV019003,AUTO,36.538569682314225,140.53062281303627
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:45.188+09:00,VG9BF2B4ANV019003,AUTO,36.53858369574638,140.53061915628646
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:46.188+09:00,VG9BF2B4ANV019003,AUTO,36.53859921445,140.53061644607627
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:47.190+09:00,VG9BF2B4ANV019003,AUTO,36.53861633026455,140.53061491010342
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:48.191+09:00,VG9BF2B4ANV019003,AUTO,36.538634574953875,140.5306148979494
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:49.190+09:00,VG9BF2B4ANV019003,AUTO,36.538652874403766,140.5306176931417
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:50.192+09:00,VG9BF2B4ANV019003,AUTO,36.5386690592153,140.53062433749542
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:51.191+09:00,VG9BF2B4ANV019003,AUTO,36.53868246016895,140.5306338490217
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:52.188+09:00,VG9BF2B4ANV019003,AUTO,36.538693025114966,140.53064453691698
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:53.190+09:00,VG9BF2B4ANV019003,AUTO,36.53870164715247,140.5306556328171
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:54.191+09:00,VG9BF2B4ANV019003,AUTO,36.538708921779914,140.53066636753417
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:55.189+09:00,VG9BF2B4ANV019003,AUTO,36.538715966983354,140.53067721860262
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:56.188+09:00,VG9BF2B4ANV019003,AUTO,36.5387236052436,140.5306878563779
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:57.191+09:00,VG9BF2B4ANV019003,AUTO,36.5387320092776,140.53069701153197
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:58.188+09:00,VG9BF2B4ANV019003,AUTO,36.538741365257486,140.5307043463322
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:00:59.188+09:00,VG9BF2B4ANV019003,AUTO,36.53875143818005,140.5307098054995
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:00.162+09:00,VG9BF2B4ANV019003,AUTO,36.544507500161274,140.53237384875493
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:01.160+09:00,VG9BF2B4ANV019003,AUTO,36.54450752513678,140.53237028941678
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:02.161+09:00,VG9BF2B4ANV019003,AUTO,36.54450755688625,140.53236806723424
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:03.160+09:00,VG9BF2B4ANV019003,AUTO,36.54450764458428,140.53236549310648
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:04.162+09:00,VG9BF2B4ANV019003,AUTO,36.54450764458428,140.53236549310648
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:05.162+09:00,VG9BF2B4ANV019003,AUTO,36.5445076416898,140.53236484187192
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:06.159+09:00,VG9BF2B4ANV019003,AUTO,36.54450758271788,140.53236488735658
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:07.162+09:00,VG9BF2B4ANV019003,AUTO,36.54450758271788,140.53236488735658
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:08.161+09:00,VG9BF2B4ANV019003,AUTO,36.54450756754822,140.53236488697462
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:09.158+09:00,VG9BF2B4ANV019003,AUTO,36.54450754728326,140.5323648780118
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:10.159+09:00,VG9BF2B4ANV019003,AUTO,36.544507543609924,140.53236486719422
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:11.160+09:00,VG9BF2B4ANV019003,AUTO,36.544507543609924,140.53236486719422
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:12.159+09:00,VG9BF2B4ANV019003,AUTO,36.544507540377516,140.53236486245981
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:13.160+09:00,VG9BF2B4ANV019003,AUTO,36.54450753652493,140.53236485305806
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:14.161+09:00,VG9BF2B4ANV019003,AUTO,36.54450753215493,140.53236484513954
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:15.162+09:00,VG9BF2B4ANV019003,AUTO,36.54450752791463,140.5323648466971
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:16.159+09:00,VG9BF2B4ANV019003,AUTO,36.54450752489083,140.53236483533647
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:17.160+09:00,VG9BF2B4ANV019003,AUTO,36.54450752236751,140.53236483289362
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:18.159+09:00,VG9BF2B4ANV019003,AUTO,36.54450751875701,140.53236484291583
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:19.161+09:00,VG9BF2B4ANV019003,AUTO,36.54450751554921,140.5323648502744
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:20.161+09:00,VG9BF2B4ANV019003,AUTO,36.5445075139283,140.5323648405929
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:21.158+09:00,VG9BF2B4ANV019003,AUTO,36.5445075120705,140.53236483820248
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:22.160+09:00,VG9BF2B4ANV019003,AUTO,36.54450751003849,140.53236484769604
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:23.159+09:00,VG9BF2B4ANV019003,AUTO,36.5445075094457,140.53236482866984
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:24.160+09:00,VG9BF2B4ANV019003,AUTO,36.544507524523176,140.53236454668237
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:25.159+09:00,VG9BF2B4ANV019003,AUTO,36.54450781148007,140.5323604598746
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:26.160+09:00,VG9BF2B4ANV019003,AUTO,36.54450830505406,140.53235377592162
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:27.159+09:00,VG9BF2B4ANV019003,AUTO,36.54450901106416,140.53234565263114
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:28.160+09:00,VG9BF2B4ANV019003,AUTO,36.5445102864384,140.53233476474986
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:29.159+09:00,VG9BF2B4ANV019003,AUTO,36.54451247272138,140.53232197036556
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:30.159+09:00,VG9BF2B4ANV019003,AUTO,36.54451567828717,140.53230835593874
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:31.164+09:00,VG9BF2B4ANV019003,AUTO,36.544519730659935,140.53229402406242
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:32.160+09:00,VG9BF2B4ANV019003,AUTO,36.544523989194566,140.53227958104765
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:33.160+09:00,VG9BF2B4ANV019003,AUTO,36.544527820041885,140.5322655448518
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:34.160+09:00,VG9BF2B4ANV019003,AUTO,36.54453107499057,140.53225133239212
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:35.162+09:00,VG9BF2B4ANV019003,AUTO,36.54453351043879,140.53223639357316
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:36.161+09:00,VG9BF2B4ANV019003,AUTO,36.54453497137642,140.53221934438133
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:37.160+09:00,VG9BF2B4ANV019003,AUTO,36.5445358353463,140.5321998275736
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:38.161+09:00,VG9BF2B4ANV019003,AUTO,36.544536744714534,140.5321784404206
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:39.163+09:00,VG9BF2B4ANV019003,AUTO,36.54453779420741,140.53215570630695
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:40.159+09:00,VG9BF2B4ANV019003,AUTO,36.54453895928172,140.53213209221562
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:41.159+09:00,VG9BF2B4ANV019003,AUTO,36.544540100546655,140.5321089297156
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:42.160+09:00,VG9BF2B4ANV019003,AUTO,36.54454088937145,140.53209161823548
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:43.159+09:00,VG9BF2B4ANV019003,AUTO,36.54454154239783,140.53207781554664
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:44.159+09:00,VG9BF2B4ANV019003,AUTO,36.54454230188773,140.53206207609855
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:45.160+09:00,VG9BF2B4ANV019003,AUTO,36.54454309105426,140.53204338326972
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:46.159+09:00,VG9BF2B4ANV019003,AUTO,36.54454379732431,140.53202405422303
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:47.160+09:00,VG9BF2B4ANV019003,AUTO,36.54454450492042,140.5320049121693
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:48.159+09:00,VG9BF2B4ANV019003,AUTO,36.54454518338659,140.531986449799
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:49.159+09:00,VG9BF2B4ANV019003,AUTO,36.544545772792915,140.53196939799787
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:50.161+09:00,VG9BF2B4ANV019003,AUTO,36.54454626292356,140.53195456440736
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:51.161+09:00,VG9BF2B4ANV019003,AUTO,36.54454661741433,140.53194296422657
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:52.159+09:00,VG9BF2B4ANV019003,AUTO,36.544546876317426,140.531934273434
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:53.161+09:00,VG9BF2B4ANV019003,AUTO,36.54454704579477,140.53192839846452
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:54.159+09:00,VG9BF2B4ANV019003,AUTO,36.54454711100845,140.531925542644
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:55.158+09:00,VG9BF2B4ANV019003,AUTO,36.54454708810156,140.53192524320463
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:56.163+09:00,VG9BF2B4ANV019003,AUTO,36.54454712202844,140.53192387411613
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:57.165+09:00,VG9BF2B4ANV019003,AUTO,36.54454714554192,140.53192293890268
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:58.161+09:00,VG9BF2B4ANV019003,AUTO,36.544547134949326,140.5319228294395
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:42:59.158+09:00,VG9BF2B4ANV019003,AUTO,36.54454714832206,140.53192229603223
VG9BF2B4ANV019003,2026-02-02,1全日_09時00分_系統101002,2026-02-02T09:40:00.163+09:00,VG9BF2B4ANV019003,AUTO,36.543000345240216,140.5323300632072
