vehicle_key,full_date,trip_key,route_key,utc_time,vehicle_id,mode,lat,lon
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:00.991+09:00,VG9BG2B4ARS019001,AUTO,36.5453096712319,140.53104822984514
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:01.992+09:00,VG9BG2B4ARS019001,AUTO,36.54531038101745,140.5310241117538
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:02.991+09:00,VG9BG2B4ARS019001,AUTO,36.54531104340183,140.5309993409928
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:03.988+09:00,VG9BG2B4ARS019001,AUTO,36.545311338080765,140.5309743245175
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:04.991+09:00,VG9BG2B4ARS019001,AUTO,36.54531085669679,140.5309500456532
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:05.989+09:00,VG9BG2B4ARS019001,AUTO,36.54530962317578,140.53092535659158
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:06.988+09:00,VG9BG2B4ARS019001,AUTO,36.54530788570661,140.5309003411705
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:07.989+09:00,VG9BG2B4ARS019001,AUTO,36.54530592621665,140.53087591255624
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:08.990+09:00,VG9BG2B4ARS019001,AUTO,36.54530376938795,140.5308512774887
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:09.988+09:00,VG9BG2B4ARS019001,AUTO,36.54530141465244,140.53082604430443
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:10.988+09:00,VG9BG2B4ARS019001,AUTO,36.5452990415747,140.53080143724128
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:11.989+09:00,VG9BG2B4ARS019001,AUTO,36.54529679682423,140.5307772230534
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:12.989+09:00,VG9BG2B4ARS019001,AUTO,36.54529471791808,140.5307535437755
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:13.990+09:00,VG9BG2B4ARS019001,AUTO,36.54529290653938,140.5307314661085
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:14.988+09:00,VG9BG2B4ARS019001,AUTO,36.54529138522085,140.53071051294143
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:15.989+09:00,VG9BG2B4ARS019001,AUTO,36.545290218724375,140.53069199835699
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:16.988+09:00,VG9BG2B4ARS019001,AUTO,36.54528943375901,140.53067656162946
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:17.988+09:00,VG9BG2B4ARS019001,AUTO,36.54528890869312,140.53066415749961
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:18.989+09:00,VG9BG2B4ARS019001,AUTO,36.545288550684944,140.53065508571257
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:19.989+09:00,VG9BG2B4ARS019001,AUTO,36.54528836213917,140.53064998560896
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:20.989+09:00,VG9BG2B4ARS019001,AUTO,36.54528830070942,140.53064831760358
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:21.988+09:00,VG9BG2B4ARS019001,AUTO,36.54528827526662,140.53064783790768
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:22.998+09:00,VG9BG2B4ARS019001,AUTO,36.54528826058082,140.53064764488232
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:23.988+09:00,VG9BG2B4ARS019001,AUTO,36.54528820102461,140.53064504867618
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:24.991+09:00,VG9BG2B4ARS019001,AUTO,36.54528801837548,140.53063689992524
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:25.989+09:00,VG9BG2B4ARS019001,AUTO,36.54528785373237,140.5306293519326
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:26.989+09:00,VG9BG2B4ARS019001,AUTO,36.545287753339885,140.5306177640785
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:27.988+09:00,VG9BG2B4ARS019001,AUTO,36.54528817286341,140.5306004970731
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:28.990+09:00,VG9BG2B4ARS019001,AUTO,36.54529027571216,140.53057997286973
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:29.989+09:00,VG9BG2B4ARS019001,AUTO,36.545294939817815,140.53055881988848
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:30.990+09:00,VG9BG2B4ARS019001,AUTO,36.54530286256143,140.53053783725528
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:31.990+09:00,VG9BG2B4ARS019001,AUTO,36.545313957729256,140.53051873859573
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:32.990+09:00,VG9BG2B4ARS019001,AUTO,36.54532881746834,140.5305028832752
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:33.989+09:00,VG9BG2B4ARS019001,AUTO,36.54534655086594,140.5304928505914
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:34.995+09:00,VG9BG2B4ARS019001,AUTO,36.54536630881473,140.5304883066586
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:35.993+09:00,VG9BG2B4ARS019001,AUTO,36.545387874743874,140.53048588884198
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:36.991+09:00,VG9BG2B4ARS019001,AUTO,36.54541307884425,140.530483022367
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:37.988+09:00,VG9BG2B4ARS019001,AUTO,36.545441985810974,140.53048007613654
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:38.991+09:00,VG9BG2B4ARS019001,AUTO,36.545472346808005,140.53047786499576
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:39.990+09:00,VG9BG2B4ARS019001,AUTO,36.545503830224284,140.53047593195194
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:40.991+09:00,VG9BG2B4ARS019001,AUTO,36.54553585227962,140.53047680053885
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:41.992+09:00,VG9BG2B4ARS019001,AUTO,36.54556705629234,140.53048286279375
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:42.991+09:00,VG9BG2B4ARS019001,AUTO,36.54559794940664,140.5304944864399
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:43.988+09:00,VG9BG2B4ARS019001,AUTO,36.545628177767995,140.53051098901446
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:44.990+09:00,VG9BG2B4ARS019001,AUTO,36.54565608040486,140.5305311657303
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:45.989+09:00,VG9BG2B4ARS019001,AUTO,36.54568196463332,140.5305552022728
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:46.991+09:00,VG9BG2B4ARS019001,AUTO,36.54570503283939,140.5305821184984
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:47.991+09:00,VG9BG2B4ARS019001,AUTO,36.545726215970745,140.53061265487702
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:48.990+09:00,VG9BG2B4ARS019001,AUTO,36.54574488321968,140.53064657384732
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:49.989+09:00,VG9BG2B4ARS019001,AUTO,36.54575969005239,140.53068191296606
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:50.989+09:00,VG9BG2B4ARS019001,AUTO,36.545771019786436,140.53071906191923
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:51.988+09:00,VG9BG2B4ARS019001,AUTO,36.54577894234205,140.53075758871168
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:52.989+09:00,VG9BG2B4ARS019001,AUTO,36.54578358268025,140.5307964542179
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:53.991+09:00,VG9BG2B4ARS019001,AUTO,36.545785173229056,140.53083694233285
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:54.989+09:00,VG9BG2B4ARS019001,AUTO,36.54578497512162,140.53087972333213
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:55.991+09:00,VG9BG2B4ARS019001,AUTO,36.54578494778146,140.53092327204016
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:56.988+09:00,VG9BG2B4ARS019001,AUTO,36.54578512208439,140.5309679913567
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:57.989+09:00,VG9BG2B4ARS019001,AUTO,36.54578470214876,140.53101292928497
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T15:22:58.989+09:00,VG9BG2B4ARS019001,AUTO,36.54578428522675,140.5310588950121
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:00.982+09:00,VG9BG2B4ARS019001,AUTO,36.53204471817906,140.52716550671408
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:01.986+09:00,VG9BG2B4ARS019001,AUTO,36.53207354053564,140.52717049962462
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:02.985+09:00,VG9BG2B4ARS019001,AUTO,36.53210136244709,140.52717809882145
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:03.985+09:00,VG9BG2B4ARS019001,AUTO,36.532126615260495,140.5271876869393
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:04.982+09:00,VG9BG2B4ARS019001,AUTO,36.53214865954699,140.52719805259758
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:05.981+09:00,VG9BG2B4ARS019001,AUTO,36.532166636530235,140.5272078824179
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:06.981+09:00,VG9BG2B4ARS019001,AUTO,36.53217994291706,140.52721603165574
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:07.982+09:00,VG9BG2B4ARS019001,AUTO,36.532189181265224,140.52722214187654
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:08.982+09:00,VG9BG2B4ARS019001,AUTO,36.53219532125525,140.52722642126852
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:09.982+09:00,VG9BG2B4ARS019001,AUTO,36.53219845953159,140.52722866280953
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:10.983+09:00,VG9BG2B4ARS019001,AUTO,36.5321988477255,140.5272289068373
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:11.982+09:00,VG9BG2B4ARS019001,AUTO,36.53219970857444,140.5272295321535
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:12.985+09:00,VG9BG2B4ARS019001,AUTO,36.53220203766345,140.52723128262681
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:13.986+09:00,VG9BG2B4ARS019001,AUTO,36.53220181927859,140.52723109390868
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:14.982+09:00,VG9BG2B4ARS019001,AUTO,36.532201782036324,140.52723104003738
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:15.982+09:00,VG9BG2B4ARS019001,AUTO,36.532201755909796,140.52723100064227
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:16.984+09:00,VG9BG2B4ARS019001,AUTO,36.532201763949786,140.5272309875183
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:17.983+09:00,VG9BG2B4ARS019001,AUTO,36.53220177063287,140.52723097767975
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:18.982+09:00,VG9BG2B4ARS019001,AUTO,36.53220176765216,140.52723096333438
VG9BG2B4ARS019001,2026-02-04,1全日_15時10分_系統101001,10,2026-02-04T16:07:19.982+09:00,VG9BG2B4ARS019001,AUTO,36.532201759642156,140.52723094736356
